Source,Target
1187090000000000000,1291560000000000000
1435400000000000000,244647486
1435400000000000000,271578681
1462310000000000000,244647486
1462310000000000000,271578681
199619983,1475038004
3047312220,1432210000000000000
9507872,1347390000000000000
9507872,1450200000000000000
9507872,63147492
190535045,933113000000000000
199619983,3348620776
199619983,1273780000000000000
3101601794,1518970000000000000
3101601794,1423620000000000000
3101601794,1428020000000000000
3101601794,1233080000000000000
1481440000000000000,1481440000000000000
1481440000000000000,22946476
1481440000000000000,1308110000000000000
1481440000000000000,7013072
1481440000000000000,721050000000000000
1481440000000000000,315374971
1481440000000000000,940362000000000000
1481440000000000000,1320020000000000000
1481440000000000000,1329340000000000000
1481440000000000000,1071950000000000000
1479070000000000000,1400380000000000000
1479070000000000000,1505160000000000000
1479070000000000000,278056336
1479070000000000000,19847181
1302300000000000000,863624000000000000
1302300000000000000,1463020000000000000
14527699,19721574
14527699,1177499664
14527699,878481000000000000
14527699,1412500000000000000
14527699,64844802
702303373,244647486
702303373,271578681
296744106,26326911
30509561,97334517
1478200000000000000,2241683586
1256320000000000000,1337430000000000000
1468280000000000000,698310000000000000
1468280000000000000,10446482
1468280000000000000,2270921329
1468280000000000000,1374082129
1468280000000000000,1703064764
1468280000000000000,939222000000000000
1468280000000000000,1352570000000000000
1468280000000000000,1408100000000000000
1468280000000000000,1327060000000000000
1468280000000000000,1299260000000000000
1468280000000000000,1001190000000000000
1483270000000000000,863624000000000000
1483270000000000000,1463020000000000000
961381000000000000,1441190000000000000
961381000000000000,357312062
814392000000000000,162156431
2689410607,37881270
1045220000000000000,1145140000000000000
528001016,1107740000000000000
826144000000000000,138365095
1434570000000000000,634068818
955163000000000000,1149720000000000000
2407723418,1348580000000000000
1440820000000000000,292989793
1447910000000000000,1297070000000000000
1447910000000000000,75067369
1516110000000000000,134241044
1356530000000000000,10228272
372959075,244647486
372959075,271578681
1445849156,1348740000000000000
40075506,207507805
1264560000000000000,1078330000000000000
1433630000000000000,913302000000000000
99217350,51439439
1033530000000000000,1445280000000000000
1033530000000000000,1432650000000000000
1429710000000000000,1436570000000000000
1429710000000000000,1407540000000000000
1429710000000000000,1368140000000000000
1429710000000000000,1461270000000000000
1429710000000000000,1270580000000000000
1429710000000000000,1163000000000000000
1429710000000000000,1356710000000000000
1429710000000000000,1524390000000000000
1429710000000000000,1035980000000000000
1429710000000000000,1253150000000000000
1439320000000000000,714051110
2399433313,160358122
1496810190,1487290000000000000
1496810190,244647486
1496810190,1388220000000000000
1496810190,18481050
1297270000000000000,1437440000000000000
1451800000000000000,1517510000000000000
275696339,1358510000000000000
275696339,455696231
1507350000000000000,877808000000000000
1507350000000000000,357312062
1507350000000000000,1481590000000000000
873478000000000000,341450495
1062380000000000000,1340490000000000000
465098991,1408680000000000000
465098991,244647486
465098991,271578681
1525090000000000000,1186780000000000000
1525090000000000000,547008487
1525090000000000000,746345000000000000
391982063,1331420000000000000
953560000000000000,32002507
25806920,1463920000000000000
202456854,2837666919
1386570000000000000,1417650000000000000
1386570000000000000,138365095
4446485534,244647486
4446485534,271578681
1364940000000000000,1331420000000000000
1364940000000000000,391982063
37084745,3171492344
1362030000000000000,2227648117
1459480000000000000,1331420000000000000
1459480000000000000,391982063
1526260000000000000,58487473
1451170000000000000,993607000000000000
148024978,895317000000000000
148024978,1463120000000000000
148024978,574618296
148024978,1172080000000000000
148024978,367703310
227564976,1400449831
227564976,903227000000000000
227564976,1437410000000000000
1360450000000000000,1249170000000000000
870357000000000000,279684475
870357000000000000,1291270000000000000
870357000000000000,877808000000000000
870357000000000000,313724502
870357000000000000,1249120000000000000
1311420000000000000,10228272
1097360000000000000,1337430000000000000
1385640000000000000,877705000000000000
2719580282,17408008
2719580282,1292860000000000000
2719580282,159147860
1205160000000000000,123036487
1403430000000000000,1482650000000000000
1403430000000000000,1472120000000000000
1403430000000000000,1403730000000000000
1403430000000000000,1443110000000000000
1396480000000000000,970995000000000000
1236050000000000000,59815228
1480620000000000000,974317000000000000
1390850000000000000,1293880000000000000
1475670000000000000,2377650522
1475670000000000000,1499500000000000000
1497960000000000000,863624000000000000
1497960000000000000,1463020000000000000
1510960000000000000,1353380000000000000
1374800000000000000,10228272
1454360000000000000,946214000000000000
750169518,2320755170
1194432385,970995000000000000
2412344448,910178000000000000
2412344448,981074792
2412344448,1337710000000000000
1499050000000000000,1482480000000000000
1499050000000000000,17019152
1499050000000000000,44196397
1499050000000000000,3004231
114160544,176758255
3538415716,175138768
3538415716,272601007
84754016,176758255
1452800000000000000,1081550000000000000
1452800000000000000,295218901
269057454,176758255
1449520000000000000,302505363
244647486,271578681
479632601,960588000000000000
479632601,930968000000000000
479632601,865332000000000000
1497960000000000000,863624000000000000
1497960000000000000,1463020000000000000
1085140000000000000,32002507
1405460000000000000,1350190000000000000
729711000000000000,2473707728
864393000000000000,1166090000000000000
864393000000000000,1187800000000000000
864393000000000000,380664281
864393000000000000,2476280508
864393000000000000,1091730000000000000
864393000000000000,1444970000000000000
864393000000000000,335206627
864393000000000000,145569558
864393000000000000,45951262
1400120000000000000,1045586780
1400120000000000000,1089580000000000000
1400120000000000000,1521500000000000000
888254846,20736511
888254846,1011810000000000000
1221380000000000000,2424259633
196483389,1353480000000000000
196483389,915107000000000000
196483389,727114542
196483389,331850858
196483389,1228520000000000000
1494900000000000000,1265400000000000000
900480000000000000,1379000000000000000
900480000000000000,63147492
1275340000000000000,3385236489
1322190000000000000,863624000000000000
1322190000000000000,1463020000000000000
1179690000000000000,92245322
1179690000000000000,915465450
1545630956,21778391
1545630956,20402945
938683000000000000,176758255
1483610000000000000,213236426
1483610000000000000,1394060000000000000
1483610000000000000,1513520000000000000
14677880,1354400000000000000
2951437738,1212810000000000000
2951437738,1217940000000000000
2951437738,1227210000000000000
2951437738,1229510000000000000
1092520000000000000,722529000000000000
1292540000000000000,942253000000000000
962890000000000000,588569122
278517468,2260407860
361983005,3260096383
361983005,960092000000000000
176341064,1091430000000000000
176341064,1065710000000000000
176341064,1110330000000000000
176341064,1402200000000000000
1526780000000000000,1501830000000000000
1357070000000000000,1292100000000000000
1357070000000000000,1313420000000000000
1357070000000000000,1354810000000000000
911141574,1449740000000000000
947221000000000000,176758255
1492250000000000000,1169020000000000000
1443820000000000000,1262700265
1443820000000000000,1391200000000000000
1443820000000000000,10228272
1443820000000000000,14216123
1443820000000000000,2361631088
1443820000000000000,588569122
1443820000000000000,399216451
1443820000000000000,357312062
1512480000000000000,20374262
1575773527,1315400000000000000
1575773527,244647486
1575773527,270252675
48918200,1479452262
48918200,361098398
941854000000000000,176758255
1346100000000000000,2706258084
3025158466,513559960
15562917,946214000000000000
1469330000000000000,1519480000000000000
1469330000000000000,18469669
1361840000000000000,176758255
1421160000000000000,10228272
1523120000000000000,817818000000000000
1323530000000000000,373457750
84754016,1030240000000000000
84754016,1242200000000000000
1070750000000000000,3554497817
16791706,989905000000000000
1184280000000000000,196704273
1473690000000000000,904701000000000000
1473690000000000000,921965000000000000
1494150000000000000,1372630000000000000
1494150000000000000,1522000000000000000
1494150000000000000,1473640000000000000
1494150000000000000,1553776189
1494150000000000000,1523630000000000000
1494150000000000000,1506060000000000000
1305130000000000000,1394010000000000000
227987425,602090615
1009850000000000000,467535591
1009850000000000000,499915839
1374440000000000000,471940569
2296973633,14840869
55907976,1150790000000000000
1457620000000000000,1518920000000000000
1482750000000000000,1388950000000000000
20247091,1137580000000000000
949446000000000000,942253000000000000
1520760000000000000,1445280000000000000
1520760000000000000,1432650000000000000
1036270000000000000,1092190000000000000
1502560000000000000,1390290000000000000
1502560000000000000,1398860000000000000
1502560000000000000,1408610000000000000
1502560000000000000,2288889440
951572000000000000,863624000000000000
951572000000000000,1463020000000000000
2176816221,1462570000000000000
1376090000000000000,1398130000000000000
1376090000000000000,357606935
1376090000000000000,851584000000000000
1376090000000000000,3840
1376090000000000000,272317020
1376090000000000000,314864509
1376090000000000000,4011928402
1376090000000000000,174567193
1376090000000000000,278652795
1376090000000000000,22031726
1376090000000000000,320890514
1376090000000000000,14216123
1376090000000000000,151535146
1376090000000000000,950802000000000000
1287130000000000000,1386710000000000000
1411600000000000000,56562803
203348135,54330245
452504546,1353380000000000000
1398300000000000000,1400120000000000000
1398300000000000000,1089580000000000000
1398300000000000000,1521500000000000000
1136360000000000000,315312286
26756108,1370470000000000000
26756108,2440805947
1355220000000000000,213236426
1355220000000000000,2229217944
1511320000000000000,714051110
1187490000000000000,2924695807
969670000000000000,4107711
969670000000000000,899558000000000000
1040220000000000000,1351700000000000000
1040220000000000000,1155150000000000000
1295820000000000000,1137820000000000000
1295820000000000000,1637879461
1295820000000000000,843142000000000000
150048359,51439439
949223000000000000,1353380000000000000
1875638851,373457750
1433400000000000000,735174000000000000
1433400000000000000,929258000000000000
1433400000000000000,833602000000000000
1433400000000000000,1433400000000000000
1433400000000000000,556260847
1433400000000000000,78502161
1433400000000000000,516464106
1433400000000000000,394892872
3261948284,140071281
1357070000000000000,1247760000000000000
1522190000000000000,976884000000000000
1522190000000000000,65174274
1522190000000000000,1375450000000000000
930931000000000000,930931000000000000
1282650000000000000,1266660000000000000
1282650000000000000,1271870000000000000
1282650000000000000,1288350000000000000
1282650000000000000,2288889440
1506370000000000000,1022030000000000000
2260407860,766321000000000000
2260407860,1598709350
2260407860,983993000000000000
2260407860,2577886615
2260407860,375707743
2260407860,538399586
2260407860,66950686
2260407860,21263333
2260407860,1643500784
2260407860,18213426
1396160000000000000,177149333
932372000000000000,1515380000000000000
884824000000000000,534493783
1245000000000000000,632216004
1245000000000000000,867618000000000000
1481340000000000000,56562803
1520300000000000000,1277010667
1520300000000000000,928759000000000000
1520300000000000000,244743841
1520300000000000000,19139907
1520300000000000000,819774775
1423260000000000000,1381060000000000000
1423260000000000000,1336700000000000000
1423260000000000000,18217574
1423260000000000000,2355237404
1423260000000000000,24623145
1423260000000000000,55121758
40039892,1441480000000000000
40039892,3891055540
40039892,1642784672
37189370,2870848881
3209010915,634068818
1486240000000000000,18450106
1351120000000000000,20402945
1364380000000000000,146605523
1364380000000000000,304746564
1364380000000000000,988984000000000000
1356130000000000000,1270910000000000000
1356130000000000000,995500000000000000
1496810190,26538229
1496810190,1077020000000000000
1421540000000000000,1106240000000000000
474926607,877808000000000000
127913509,1226913516
127913509,1370920000000000000
127913509,1404000000000000000
1177516094,1416000000000000000
922893000000000000,1352450000000000000
1433870000000000000,1291240000000000000
1363050000000000000,1437360000000000000
1286280000000000000,717193000000000000
73711988,1258850000000000000
73711988,866983000000000000
226652713,1409900000000000000
475875693,863624000000000000
475875693,1463020000000000000
1424760000000000000,779792000000000000
1424760000000000000,19976791
1424760000000000000,864348000000000000
1493780000000000000,86114091
1493780000000000000,305189763
266318514,19847181
969435000000000000,912027000000000000
969435000000000000,1337430000000000000
96357498,221713106
1406570000000000000,86647789
2351544643,37881270
941970613,881259000000000000
1441190000000000000,357312062
1405460000000000000,1416000000000000000
1082060000000000000,1428580000000000000
1082060000000000000,1499090000000000000
1082060000000000000,1449000000000000000
1082060000000000000,1598709350
321801150,1404130000000000000
1365950000000000000,863624000000000000
1365950000000000000,1463020000000000000
19062153,1433400000000000000
19062153,21263333
19062153,584685113
1965963320,574032254
1965963320,984188000000000000
1434920000000000000,1420860000000000000
1434920000000000000,2831675610
1434920000000000000,1498590000000000000
14076760,51439439
21180686,1220800000000000000
1509260000000000000,1509260000000000000
1468550000000000000,817818000000000000
14680794,244647486
1476540000000000000,134241044
877243000000000000,1057620000000000000
1484570000000000000,1390530000000000000
1484570000000000000,2285235781
2986518658,702487000000000000
2986518658,1022030000000000000
2986518658,357317524
452504546,958119000000000000
766321000000000000,2260407860
766321000000000000,1598709350
766321000000000000,983993000000000000
766321000000000000,2577886615
766321000000000000,375707743
766321000000000000,538399586
766321000000000000,66950686
766321000000000000,21263333
766321000000000000,1643500784
766321000000000000,18213426
273041049,1401780000000000000
273041049,1386310000000000000
1366650000000000000,402181258
1260630000000000000,1186110000000000000
1260630000000000000,171747252
1260630000000000000,233842454
1386370000000000000,1187670000000000000
2357200209,1397160000000000000
2357200209,1416000000000000000
1378320000000000000,1291240000000000000
49430252,2298840624
49430252,40296124
584210527,754453000000000000
1432300000000000000,1305350000000000000
1432300000000000000,2260491445
1432300000000000000,2412652615
30691880,63147492
30691880,18469669
30691880,16461706
30691880,999492000000000000
30691880,1194984822
1378,13416712
1474780000000000000,995543502
1485990000000000000,1395090000000000000
1485990000000000000,1058550000000000000
1485990000000000000,1016200000000000000
1526970000000000000,1342580000000000000
37475684,58487473
361289499,3348620776
361289499,47346306
361289499,912854000000000000
361289499,20736511
361289499,1158640000000000000
1441190000000000000,20176443
1281270000000000000,1503560000000000000
1386370000000000000,30325257
1411780000000000000,970995000000000000
1523300000000000000,50279781
895317000000000000,148024978
895317000000000000,1463120000000000000
895317000000000000,574618296
895317000000000000,1172080000000000000
895317000000000000,367703310
3293016375,1521090000000000000
1347690000000000000,2754746065
33446953,1416000000000000000
19062153,1223000000000000000
19062153,15658829
19062153,1286440000000000000
1254820000000000000,43712047
1254820000000000000,872547066
708737000000000000,1354850000000000000
708737000000000000,918805000000000000
1441190000000000000,1491140000000000000
710176000000000000,1437360000000000000
1706203484,80374392
1706203484,896126557
174192450,2260407860
1304270000000000000,766578266
87347379,1270680000000000000
2665257792,703101988
806901000000000000,975337000000000000
1924871972,863624000000000000
1924871972,1463020000000000000
48985603,16158749
48985603,967388000000000000
1522390000000000000,361289499
1522390000000000000,83262497
1286880000000000000,1447510000000000000
1286880000000000000,1387500000000000000
1511700000000000000,1477660000000000000
1511700000000000000,1522350000000000000
1511700000000000000,634075747
1511700000000000000,1516160000000000000
1511700000000000000,1500260000000000000
1536243564,2802077038
35578843,499915839
834826000000000000,43338821
1220640000000000000,3138923027
1418650000000000000,1370470000000000000
1279880000000000000,1443490000000000000
1360890000000000000,870720000000000000
15064756,19721574
15064756,14110443
15064756,64844802
15064756,3285797414
33446953,1224410000000000000
33446953,213236426
33446953,2229217944
844357254,2314487754
969919000000000000,1390040000000000000
969919000000000000,1059950000000000000
818680000000000000,928759000000000000
818680000000000000,1265360000000000000
818680000000000000,2307378913
818680000000000000,201767696
818680000000000000,91478624
487906416,89686695
861433000000000000,1408680000000000000
861433000000000000,43362712
1502440000000000000,863624000000000000
1502440000000000000,1463020000000000000
1381780000000000000,1373580000000000000
1381780000000000000,1504320000000000000
1381780000000000000,1519840000000000000
1381780000000000000,1421120000000000000
1381780000000000000,1355830000000000000
1381780000000000000,590919639
1381780000000000000,1456240000000000000
1381780000000000000,949291000000000000
1381780000000000000,47670248
1381780000000000000,1395250000000000000
1381780000000000000,1452930000000000000
1381780000000000000,1163710000000000000
1381780000000000000,1239987918
1381780000000000000,504563710
1381780000000000000,1390480000000000000
1381780000000000000,2224172839
1381780000000000000,22082525
837163000000000000,1238410000000000000
1507490000000000000,863624000000000000
1507490000000000000,1463020000000000000
1321210000000000000,1345720000000000000
944038000000000000,863624000000000000
944038000000000000,1463020000000000000
26120252,1358700000000000000
1383040000000000000,44196397
1383040000000000000,27002217
1383040000000000000,1339835893
1383040000000000000,783214
30691880,1340490000000000000
1380400000000000000,1353380000000000000
12844252,351491321
1212810000000000000,1217940000000000000
1212810000000000000,1227210000000000000
1212810000000000000,1229510000000000000
29505227,2828973134
29505227,16555317
29505227,28867473
1321210000000000000,1331750000000000000
1526630000000000000,932372000000000000
1526630000000000000,1025970000000000000
1273310000000000000,1479450000000000000
1556132508,1253670000000000000
1556132508,381289719
1525140000000000000,800644000000000000
1525140000000000000,1022030000000000000
1521740000000000000,958119000000000000
1111940000000000000,1257740000000000000
1441190000000000000,1469290000000000000
4624804275,965335000000000000
1506300000000000000,863624000000000000
1506300000000000000,1463020000000000000
315312286,1136360000000000000
358743394,357317524
1519590000000000000,1508850000000000000
1519590000000000000,1288290000000000000
1519590000000000000,1494260000000000000
1519590000000000000,1467900000000000000
881131000000000000,2427244933
881131000000000000,1656012895
851614000000000000,1295530000000000000
851614000000000000,1496210000000000000
1501260000000000000,1370470000000000000
39693758,186316466
1519480000000000000,918805000000000000
153120251,1419500000000000000
153120251,357312062
153120251,25520281
153120251,877808000000000000
153120251,1341430000000000000
837994000000000000,1331420000000000000
1473070000000000000,58487473
1515380000000000000,932372000000000000
2298103730,721050000000000000
2298103730,361289499
1506300000000000000,863624000000000000
1506300000000000000,1463020000000000000
1194350000000000000,20402945
1176870000000000000,1649128015
1441190000000000000,1483060000000000000
82124995,1950473222
1248620000000000000,10228272
1394060000000000000,1513520000000000000
1394060000000000000,213236426
1394060000000000000,1483610000000000000
929600000000000000,808200000000000000
929600000000000000,1177880000000000000
929600000000000000,1301780000000000000
1417300000000000000,574032254
1353100000000000000,1509170000000000000
1441190000000000000,1169042928
1430650000000000000,10228272
1390530000000000000,1484570000000000000
1390530000000000000,276611868
176806216,2955526522
1491820000000000000,1060640000000000000
1491820000000000000,868675000000000000
1457860000000000000,1344820000000000000
1457860000000000000,189042188
1457860000000000000,1140630000000000000
1457860000000000000,424696854
1457860000000000000,1094400000000000000
1457860000000000000,14725377
1457860000000000000,1203760000000000000
1457860000000000000,980570000000000000
1457860000000000000,3788989522
1457860000000000000,1318150000000000000
1457860000000000000,200411574
1457860000000000000,36713709
1457860000000000000,3091790325
1457860000000000000,1508520000000000000
1457860000000000000,49171346
1457860000000000000,1522620000000000000
1457860000000000000,293613057
1457860000000000000,1493610000000000000
1457860000000000000,21981984
1457860000000000000,2574210691
1457860000000000000,1475960000000000000
1457860000000000000,1116360000000000000
1457860000000000000,1498870000000000000
1457860000000000000,1246810000000000000
1457860000000000000,27301272
1457860000000000000,211938200
1457860000000000000,569602872
1457860000000000000,1090420000000000000
1457860000000000000,1272720000000000000
1457860000000000000,2612527926
1457860000000000000,1100220000000000000
1457860000000000000,14685855
1457860000000000000,1347960000000000000
1457860000000000000,1455900000000000000
1457860000000000000,1241140000000000000
1457860000000000000,18109424
1457860000000000000,1513880000000000000
1457860000000000000,1520150000000000000
1457860000000000000,1415330000000000000
1457860000000000000,1427370000000000000
1457860000000000000,1461040000000000000
1457860000000000000,2443801098
1457860000000000000,1434620000000000000
1457860000000000000,867624000000000000
1457860000000000000,1494360000000000000
1457860000000000000,758541000000000000
1457860000000000000,36420315
1457860000000000000,62612900
1457860000000000000,1207360000000000000
1457860000000000000,1218570000000000000
3189052758,3803480363
1519480000000000000,1459450000000000000
855822000000000000,1416000000000000000
291490266,1361780000000000000
257692179,1223560000000000000
257692179,2814823251
257692179,380546370
864600000000000000,3289777115
334435877,1204520000000000000
779792000000000000,19976791
779792000000000000,864348000000000000
582469036,1333467482
32521471,16801053
1399680000000000000,1509150000000000000
1399680000000000000,1500830000000000000
1399680000000000000,634075747
1399680000000000000,1512750000000000000
1399680000000000000,1488860000000000000
1941310656,1415780000000000000
167025179,337567418
4194331678,1083670000000000000
1449850000000000000,20374262
909280000000000000,201496109
909280000000000000,58184669
909280000000000000,1404520000000000000
909280000000000000,1321940000000000000
909280000000000000,2604749205
1256090000000000000,1503840000000000000
1256090000000000000,1441480000000000000
1441190000000000000,1318550000000000000
1159980000000000000,88695829
766321000000000000,983993000000000000
766321000000000000,2260407860
766321000000000000,2577886615
766321000000000000,375707743
766321000000000000,538399586
1368150000000000000,1316660000000000000
1343430000000000000,58487473
2994041,1377330000000000000
2994041,14119465
418681302,14349894
418681302,1359230000000000000
418681302,966610000000000000
418681302,720565000000000000
418681302,1503110000000000000
1434230000000000000,1370470000000000000
1392430000000000000,1369970000000000000
1500340000000000000,970995000000000000
1500340000000000000,943507000000000000
63147492,1101240000000000000
63147492,1514430000000000000
63147492,95066790
1245540000000000000,1493780000000000000
1245540000000000000,1117369118
1379530000000000000,468930263
223858864,1052520000000000000
1441190000000000000,961381000000000000
1404890000000000000,2696417845
1404890000000000000,1007950000000000000
884422000000000000,3348620776
1263450000000000000,1142890000000000000
2313633876,117856715
129223783,3370624905
1524500000000000000,1370050000000000000
1524500000000000000,1337430000000000000
1455530000000000000,1390290000000000000
1455530000000000000,1398860000000000000
1455530000000000000,1408610000000000000
1455530000000000000,2288889440
1425110000000000000,2373203378
3289777115,864600000000000000
1429820000000000000,1416000000000000000
1201420000000000000,1201420000000000000
805307930,1232700000000000000
805307930,1246540000000000000
1524420000000000000,846710000000000000
1524420000000000000,38107864
1524420000000000000,543483223
1383160000000000000,23618940
1145830000000000000,134516002
1487290000000000000,1340490000000000000
317469874,63370355
1252580000000000000,970995000000000000
1328100000000000000,918805000000000000
1266950000000000000,454340464
132540298,1566280862
1226490000000000000,837273000000000000
970995000000000000,943507000000000000
864600000000000000,244647486
864600000000000000,270252675
2344008620,783117390
1441190000000000000,1513390000000000000
1367770000000000000,2729039440
1367770000000000000,48500598
1367770000000000000,2653498357
766578266,2903290928
2412968669,1423530000000000000
1360150000000000000,1104550000000000000
1394390000000000000,2307190704
1394390000000000000,3313864528
1028900000000000000,68672354
1454830000000000000,464056959
1454830000000000000,2983801695
1454830000000000000,140776364
1454830000000000000,1205856642
1176870000000000000,1409050000000000000
1176870000000000000,18856867
1176870000000000000,843624000000000000
270400900,87803365
1433400000000000000,19062153
1315620000000000000,361289499
1315620000000000000,83262497
440013658,1416642324
96113627,27000730
1484920000000000000,1475000000000000000
1484920000000000000,1275672325
1371380000000000000,1169690000000000000
1371380000000000000,1336750000000000000
1371380000000000000,1457810000000000000
131246431,1388110000000000000
131246431,877808000000000000
131246431,1437720000000000000
131246431,44196397
131246431,357312062
131246431,928759000000000000
186820912,961113000000000000
1415830000000000000,863624000000000000
1415830000000000000,1463020000000000000
1301740000000000000,157776031
1301740000000000000,1059950000000000000
1278050000000000000,965280000000000000
1278050000000000000,1612336333
1278050000000000000,56562803
1441260000000000000,1268020000000000000
1419550000000000000,816749000000000000
391062286,51439439
1436180000000000000,20374262
730948000000000000,85887007
730948000000000000,1333467482
1526930000000000000,1527020000000000000
1321080000000000000,764963000000000000
1321080000000000000,1507840000000000000
1523030000000000000,1347160000000000000
1523030000000000000,759251
1422540000000000000,1391050000000000000
386457830,1370470000000000000
1373590000000000000,1372960000000000000
190923725,1081400000000000000
190923725,1386200000000000000
943184000000000000,1409590000000000000
943808000000000000,3867613212
943808000000000000,1333280000000000000
943808000000000000,1461270000000000000
943808000000000000,1270580000000000000
943808000000000000,1163000000000000000
943808000000000000,1356710000000000000
943808000000000000,1524390000000000000
943808000000000000,1035980000000000000
943808000000000000,1253150000000000000
1245430000000000000,834380000000000000
1245430000000000000,1290280000000000000
1445110000000000000,1527390000000000000
1445110000000000000,954831000000000000
1389824700,18957805
3782802974,18782519
1380160000000000000,1512160000000000000
1380160000000000000,1385340000000000000
1380160000000000000,2312333412
1345110000000000000,1262380000000000000
1041280000000000000,169777476
1041280000000000000,1435320000000000000
1041280000000000000,1340080000000000000
1223960000000000000,877808000000000000
1287270000000000000,1452490000000000000
1155580000000000000,1332010000000000000
1441190000000000000,1525440000000000000
1310340000000000000,818060000000000000
1426230000000000000,904701000000000000
1375450000000000000,976884000000000000
1359180000000000000,1200510000000000000
1359180000000000000,18469669
884804000000000000,1115421320
7693282,234833295
1191840000000000000,1242790000000000000
1191840000000000000,21049730
62383961,1022030000000000000
1477380000000000000,1266180000000000000
6519492,1364387989
6519492,1460980000000000000
6519492,1364930179
1383770000000000000,1282020000000000000
1441190000000000000,1522080000000000000
1475400000000000000,1512440000000000000
1475400000000000000,1516660000000000000
1475400000000000000,1244810000000000000
1342890000000000000,100606479
1342890000000000000,100606479
1518900000000000000,1518860000000000000
1518900000000000000,1443160000000000000
351847987,1158640000000000000
351847987,17416571
1438610000000000000,361289499
1438610000000000000,83262497
1342800000000000000,1428760000000000000
1471840000000000000,8802752
1366380000000000000,373457750
1488290000000000000,10228272
1573342950,1097370000000000000
941970613,1353380000000000000
1471990000000000000,3010775305
1471990000000000000,1266930000000000000
777090085,3156511997
925122000000000000,3351117989
2591881526,23806545
1490890000000000000,1399360000000000000
49050700,10228272
49050700,19400611
1391910000000000000,1353380000000000000
1249830000000000000,1508850000000000000
1249830000000000000,1440650000000000000
62419404,1372110000000000000
1331820000000000000,1243470000000000000
1492210000000000000,44196397
1492210000000000000,27002217
1492210000000000000,1339835893
1492210000000000000,783214
1492210000000000000,14486697
1492210000000000000,29018269
431477447,951349000000000000
370119546,1373770000000000000
1441190000000000000,968807000000000000
1507500000000000000,10228272
37034483,1258080000000000000
1508390000000000000,361289499
1508390000000000000,83262497
1370780000000000000,785987000000000000
747492000000000000,109404961
719635158,3285797414
70690662,403206782
1366820000000000000,934726000000000000
1366820000000000000,871064000000000000
1366820000000000000,23059499
1442600000000000000,1354630000000000000
1442600000000000000,420308365
1425110000000000000,177149333
1347160000000000000,1523030000000000000
1347160000000000000,759251
830899000000000000,18320938
55234261,1393950000000000000
55234261,1143860000000000000
846710000000000000,3947140043
846710000000000000,1337780000000000000
1285140000000000000,1372960000000000000
1076990000000000000,1344660000000000000
1299330000000000000,1345471728
1299330000000000000,715492000000000000
1299330000000000000,874519000000000000
1299330000000000000,3982971509
1299330000000000000,1396080000000000000
1299330000000000000,1150730000000000000
1299330000000000000,3131468529
1299330000000000000,853490000000000000
1113770000000000000,733070000000000000
1510240000000000000,10228272
1502840000000000000,394506742
1502840000000000000,17351167
1502840000000000000,357312062
2458025684,1726654345
1000500000000000000,164903147
1000500000000000000,3256876080
1365720000000000000,1243730000000000000
1207680000000000000,957953906
1207680000000000000,1044210000000000000
1207680000000000000,85552697
747492000000000000,703586556
1328860000000000000,863624000000000000
1328860000000000000,1463020000000000000
1499350000000000000,1107960000000000000
1499350000000000000,978733000000000000
1251969968,1387820000000000000
1251969968,1440710000000000000
1251969968,817818000000000000
1490050000000000000,1484970000000000000
1490050000000000000,1333080000000000000
3312066962,1291240000000000000
1246420000000000000,157776031
1246420000000000000,1059950000000000000
854724000000000000,1148910000000000000
1445610000000000000,95257097
806838000000000000,63147492
1484490000000000000,265962255
1515380000000000000,110254352
1515380000000000000,1127720000000000000
464863228,1491020000000000000
464863228,1375450000000000000
464863228,1341030000000000000
464863228,93017945
464863228,2398137084
464863228,1495840000000000000
464863228,3010775305
1288510000000000000,179811016
1288510000000000000,102806907
877626000000000000,794192000000000000
3199745285,1522670000000000000
3199745285,1500250000000000000
3199745285,1448280000000000000
3199745285,1052450000000000000
3199745285,1317110000000000000
1717547976,543483223
1459700000000000000,1459640000000000000
1459700000000000000,1430090000000000000
1459700000000000000,1510140000000000000
1470350000000000000,1051053836
1470350000000000000,357312062
1470350000000000000,1318530000000000000
1470350000000000000,29118863
1470350000000000000,1096655432
1470350000000000000,1486850000000000000
1444990000000000000,18469669
1444990000000000000,16553718
1517050000000000000,1457100000000000000
1517050000000000000,1410610000000000000
1517050000000000000,1326560000000000000
164911803,1381640000000000000
1467090000000000000,774970000000000000
1467090000000000000,1364760000000000000
206342963,1022030000000000000
2268202971,1242240000000000000
19062153,1273100000000000000
19062153,18782519
19062153,1403980000000000000
846710000000000000,575373447
1233920000000000000,817818000000000000
1485870000000000000,1500880000000000000
1485870000000000000,1054770000000000000
1485870000000000000,1461270000000000000
1485870000000000000,1270580000000000000
1485870000000000000,1163000000000000000
1485870000000000000,1356710000000000000
1485870000000000000,1524390000000000000
1485870000000000000,1035980000000000000
1485870000000000000,1253150000000000000
1246160000000000000,834132000000000000
1246160000000000000,3289873649
1095830000000000000,1455310000000000000
104241192,1123930000000000000
104241192,1503530000000000000
1469850000000000000,953489000000000000
1444060000000000000,1158640000000000000
1444060000000000000,20736511
1444060000000000000,1134250000000000000
1518970000000000000,1423620000000000000
1518970000000000000,1428020000000000000
1518970000000000000,1233080000000000000
1105550557,1331750000000000000
1514080000000000000,22264384
1338270000000000000,109701202
3990631829,932420000000000000
1434920000000000000,1511060000000000000
